CBDREGNO,SMILES,InChI Key,Type
21720,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CN2CCN(Cc3ccc(-c4cc(-c5ccccc5O)nnc4N)cc3)CC2)C(C)(C)C)cc1,YCFLYJRQEGHFKC-YQZBRAGKSA-N,Degrader
21721,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCN2CCN(Cc3ccc(-c4cc(-c5ccccc5O)nnc4N)cc3)CC2)C(C)(C)C)cc1,LXKICOLNTZZRFB-LNZHUCSUSA-N,Degrader
21722,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCN2CCN(Cc3ccc(-c4cc(-c5ccccc5O)nnc4N)cc3)CC2)C(C)(C)C)cc1,CWYSBOHAVFGXKU-XBPZXCMESA-N,Degrader
21723,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCN2CCN(Cc3ccc(-c4cc(-c5ccccc5O)nnc4N)cc3)CC2)C(C)(C)C)cc1,MGGALPUPUJRJRQ-OTIWGHMISA-N,Degrader
21724,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CN2CCC[C@H](Cn3cc(-c4cc(-c5ccccc5O)nnc4N)cn3)C2)C(C)(C)C)cc1,BPYOQFXLKXDPJY-JKYOYZPOSA-N,Degrader
21725,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCN2CCC[C@H](Cn3cc(-c4cc(-c5ccccc5O)nnc4N)cn3)C2)C(C)(C)C)cc1,JOEFWLZFSGWUAY-SGTZFZFQSA-N,Degrader
21726,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCN2CCC[C@H](Cn3cc(-c4cc(-c5ccccc5O)nnc4N)cn3)C2)C(C)(C)C)cc1,VHZXVSUVBPFKKF-UUMKZYAASA-N,Degrader
21727,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCN2CCC[C@H](Cn3cc(-c4cc(-c5ccccc5O)nnc4N)cn3)C2)C(C)(C)C)cc1,AIBHZLYGPGGKDZ-WSXYPYGHSA-N,Degrader
21728,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)[C@H](C)N2CCC(c3cnc(N4C5CCC4CN(c4cc(-c6ccccc6O)nnc4N)C5)nc3)CC2)C(C)(C)C)cc1,GORNQXDEHPJIQV-NDQGJGFISA-N,Degrader
21729,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)[C@@H](C)N2CCC(c3cnc(N4C5CCC4CN(c4cc(-c6ccccc6O)nnc4N)C5)nc3)CC2)C(C)(C)C)cc1,GORNQXDEHPJIQV-RAXOIVDBSA-N,Degrader
21730,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)C2CCC(N3CCC(n4cc(-c5cc(-c6ccccc6O)nnc5N)cn4)CC3)CC2)C(C)(C)C)cc1,QIEYCZAVAQGTIZ-OKCWSPKPSA-N,Degrader
21731,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)C2CC(N3CCC(n4cc(-c5cc(-c6ccccc6O)nnc5N)cn4)CC3)C2)C(C)(C)C)cc1,IKDSONWOWKYMNU-YTLSIPQKSA-N,Degrader
21732,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)[C@H]2CC[C@@H](CN(C)Cc3cnc(N4C5CCC4CN(c4cc(-c6ccccc6O)nnc4N)C5)nc3)CC2)C(C)(C)C)cc1,PQZSDIUGBCHWOR-SGJNRLTQSA-N,Degrader
21733,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)[C@H]2CC[C@H](CN(C)Cc3cnc(N4C5CCC4CN(c4cc(-c6ccccc6O)nnc4N)C5)nc3)CC2)C(C)(C)C)cc1,PQZSDIUGBCHWOR-NXVYEPTBSA-N,Degrader
21734,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CNCc2cccc(C#Cc3cc(NC(=O)Nc4cc(F)ncc4CO)ccn3)c2)C(C)(C)C)cc1,ZZRDFNXFQCTICL-YVDOBEFESA-N,Degrader
21735,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCNCc2cccc(C#Cc3cc(NC(=O)Nc4cc(F)ncc4CO)ccn3)c2)C(C)(C)C)cc1,VCEFIYOTUVCWQU-UOIAJAMCSA-N,Degrader
21736,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCCNCc2cccc(C#Cc3cc(NC(=O)Nc4cc(F)ncc4CO)ccn3)c2)C(C)(C)C)cc1,IINYLHYFUTWQIH-CKAMGQHKSA-N,Degrader
21737,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCCCCNCc2cccc(C#Cc3cc(NC(=O)Nc4cc(F)ncc4CO)ccn3)c2)C(C)(C)C)cc1,HTKGGCPIHKXWIB-DQFBHCSJSA-N,Degrader
21738,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CNCc2ccc(C#Cc3cc(NC(=O)Nc4cc(F)ncc4CO)ccn3)cc2)C(C)(C)C)cc1,CDPBLQRUVSZODV-YVDOBEFESA-N,Degrader
21739,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCNCc2ccc(C#Cc3cc(NC(=O)Nc4cc(F)ncc4CO)ccn3)cc2)C(C)(C)C)cc1,KJUZSYYFOQFCFM-UOIAJAMCSA-N,Degrader
21740,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCCNCc2ccc(C#Cc3cc(NC(=O)Nc4cc(F)ncc4CO)ccn3)cc2)C(C)(C)C)cc1,PYKLAVABSFDFKM-CKAMGQHKSA-N,Degrader
21741,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCCCCNCc2ccc(C#Cc3cc(NC(=O)Nc4cc(F)ncc4CO)ccn3)cc2)C(C)(C)C)cc1,KFVNPNDBCPYRNM-DQFBHCSJSA-N,Degrader
21742,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CN(C)CC#Cc2cnc(N3C4CCC3CN(c3cc(-c5ccccc5O)nnc3N)C4)nc2)C(C)(C)C)cc1,OOHAVTGAWPPAQF-QDHKBYQTSA-N,Degrader
21743,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCN(C)CC#Cc2cnc(N3C4CCC3CN(c3cc(-c5ccccc5O)nnc3N)C4)nc2)C(C)(C)C)cc1,KYBKEKYURGXIOB-QNJOQDCGSA-N,Degrader
21744,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCN(C)CC#Cc2cnc(N3C4CCC3CN(c3cc(-c5ccccc5O)nnc3N)C4)nc2)C(C)(C)C)cc1,LUBTWVGACXAUBH-YMNQWFGKSA-N,Degrader
21745,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CN2CCC(c3cccc(C#Cc4cc(NC(=O)Nc5cc(F)ncc5CO)ccn4)c3)CC2)C(C)(C)C)cc1,FGWZTXCVQCIRNS-CKAMGQHKSA-N,Degrader
21746,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCN2CCC(c3cccc(C#Cc4cc(NC(=O)Nc5cc(F)ncc5CO)ccn4)c3)CC2)C(C)(C)C)cc1,XEGVCAAPCDJGPM-DQFBHCSJSA-N,Degrader
21747,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CN2CCC(c3ccc(C#Cc4cc(NC(=O)Nc5cc(F)ncc5CO)ccn4)cc3)CC2)C(C)(C)C)cc1,ZLLKESKYVJXXHH-CKAMGQHKSA-N,Degrader
21748,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCN2CCC(c3ccc(C#Cc4cc(NC(=O)Nc5cc(F)ncc5CO)ccn4)cc3)CC2)C(C)(C)C)cc1,OPMUFGOJSXLQTO-DQFBHCSJSA-N,Degrader
21749,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CC2CCC(c3cnc(N4C5CCC4CN(c4cc(-c6ccccc6O)nnc4N)C5)nc3)CC2)C(C)(C)C)cc1,FJLMAFZCCWWNOZ-BOXUEZMPSA-N,Degrader
21750,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)C2CCC(c3cnc(N4C5CCC4CN(c4cc(-c6ccccc6O)nnc4N)C5)nc3)CC2)C(C)(C)C)cc1,SJPLQGPNFYKWGD-BKYHXXMZSA-N,Degrader
21751,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)C2CCC(CCCCCN3CCC(Cn4cc(-c5cc(-c6ccccc6O)nnc5N)cn4)CC3)CC2)C(C)(C)C)cc1,FTAZGRNSAFSLGG-NEBPFCNMSA-N,Degrader
21752,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)c2ccc(CCCCCN3CCC(Cn4cc(-c5cc(-c6ccccc6O)nnc5N)cn4)CC3)cc2)C(C)(C)C)cc1,JLBUFQPIPINQQD-ZRKJWACOSA-N,Degrader
21753,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)c2ccc(C#CCCCN3CCC(Cn4cc(-c5cc(-c6ccccc6O)nnc5N)cn4)CC3)cc2)C(C)(C)C)cc1,ZBWQJWUVJRLZCT-ZRKJWACOSA-N,Degrader
21754,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)c2ccc(-c3ccc(CN4CCC(Cn5cc(-c6cc(-c7ccccc7O)nnc6N)cn5)CC4)cc3)cc2)C(C)(C)C)cc1,BPPPLUHNKCEATN-FDHDIXGFSA-N,Degrader
21755,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)Cc2ccc(-c3ccc(N4CCC(Cn5cc(-c6cc(-c7ccccc7O)nnc6N)cn5)CC4)cc3)cc2)C(C)(C)C)cc1,GHTUISDWKRPBDD-VVCZUJSASA-N,Degrader
21756,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CN2C3CCC2CC(c2cnc(N4C5CCC4CN(c4cc(-c6ccccc6O)nnc4N)C5)nc2)C3)C(C)(C)C)cc1,ABZBLHAVELQTSK-OYLVXGNWSA-N,Degrader
21757,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)N2CCC3(CCC(c4cnc(N5C6CCC5CN(c5cc(-c7ccccc7O)nnc5N)C6)nc4)CC3)CC2)C(C)(C)C)cc1,VEZPUYGJPIQJLT-PQOARXFJSA-N,Degrader
21758,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CC2CCC(N3CCC(c4cnc(N5C6CCC5CN(c5cc(-c7ccccc7O)nnc5N)C6)nc4)CC3)CC2)C(C)(C)C)cc1,OWCYEVYXTZZQEA-WWBNONKVSA-N,Degrader
21759,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CC2CC(N3CCC(c4cnc(N5C6CCC5CN(c5cc(-c7ccccc7O)nnc5N)C6)nc4)CC3)C2)C(C)(C)C)cc1,QTZINMTXTPIVRM-YNLVZFPXSA-N,Degrader
21760,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)Cc2ccc(N3CCC(c4cnc(N5C6CCC5CN(c5cc(-c7ccccc7O)nnc5N)C6)nc4)CC3)cc2)C(C)(C)C)cc1,JKBPWOWEFCLERN-YGAZUIPTSA-N,Degrader
21761,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)c2ccc(N3CC(n4cc(-c5cc(-c6ccccc6O)nnc5N)cn4)C3)cc2)C(C)(C)C)cc1,DOZNBPLWOIMIPM-HOLFLANQSA-N,Degrader
21762,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)c2ccc(N3CCC(n4cc(-c5cc(-c6ccccc6O)nnc5N)cn4)CC3)cc2)C(C)(C)C)cc1,QWJANCXQZACMHP-DCFQOXSYSA-N,Degrader
21763,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)Cc2ccc(N3CCC(n4cc(-c5cc(-c6ccccc6O)nnc5N)cn4)CC3)cc2)C(C)(C)C)cc1,WLZDHAIMLMQDJA-OTIWGHMISA-N,Degrader
21764,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)C2(F)CC2)C2CCC(N(C)CCCC#Cc3cnc(N4C5CCC4CN(c4cc(-c6ccccc6O)nnc4N)C5)nc3)CC2)cc1,MNEGMTDBFZGTQY-RYIZVTMISA-N,Degrader
21765,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)C2(F)CC2)C2CCC(N(C)CCCc3cnc(N4C5CCC4CN(c4cc(-c6ccccc6O)nnc4N)C5)nc3)CC2)cc1,FZBIDOVEWHPOEO-SZCMJLLWSA-N,Degrader
21766,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)C(NC(=O)C2(F)CC2)C2CCC(N(C)CCCCCc3cnc(N4C5CCC4CN(c4cc(-c6ccccc6O)nnc4N)C5)nc3)CC2)cc1,OJQJDLJMUIWCQN-XPTWIDKZSA-N,Degrader
21767,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)C(NC(=O)C2(F)CC2)C2CCC(N(C)CCCCCCCc3cnc(N4C5CCC4CN(c4cc(-c6ccccc6O)nnc4N)C5)nc3)CC2)cc1,OOBRGCWHBSFOHX-KVYNUREMSA-N,Degrader
21768,Cc1cc(-c2scnc2C)ccc1CNC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H](NC(=O)CN1CCC(c2cnc(N3C4CCC3CN(c3cc(-c5ccccc5O)nnc3N)C4)nc2)CC1)C(C)(C)C,BVCYVSSNDLQZKP-YMNQWFGKSA-N,Degrader
21769,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CN2CCC(c3cnc(N4C5CCC4CN(c4cc(-c6ccccc6O)nnc4N)C5)nc3)CC2)C(C)(C)C)c(C(F)(F)F)c1,CAOBAUHVAWWLQB-UBDALGROSA-N,Degrader
21770,Nc1nnc(-c2ccccc2O)cc1N1CC2CCC(C1)N2c1ncc(C2CCN(CCCNC(=O)COc3ccc4c(c3)CCCN4C(=O)CCl)CC2)cn1,DHTAVPHFOGYJMD-UHFFFAOYSA-N,Degrader
21771,Nc1nnc(-c2ccccc2O)cc1N1CC2CCC(C1)N2c1ncc(C2CCN(CCCCCNC(=O)COc3ccc4c(c3)CCCN4C(=O)CCl)CC2)cn1,FRNOJCJVWSIFBW-UHFFFAOYSA-N,Degrader
21772,Nc1nnc(-c2ccccc2O)cc1N1CC2CCC(C1)N2c1ncc(C2CCN(CCCCCCCCCNC(=O)COc3ccc4c(c3)CCCN4C(=O)CCl)CC2)cn1,LXCCWMPTEKACCV-UHFFFAOYSA-N,Degrader
21773,COCC(=O)N1CCCc2cc(OCC(=O)NCCCN3CCC(c4cnc(N5C6CCC5CN(c5cc(-c7ccccc7O)nnc5N)C6)nc4)CC3)ccc21,LLIWFSPGKRDHSJ-UHFFFAOYSA-N,Degrader
21774,COc1ccccc1-c1cc(N2CC3CCC(C2)N3c2ncc(C3CCN(CCCNC(=O)COc4ccc5c(c4)CCCN5C(=O)CCl)CC3)cn2)c(N)nn1,ZTNUUJBQHATZBQ-UHFFFAOYSA-N,Degrader
21775,Nc1nnc(-c2ccccc2O)cc1N1CC2CCC(C1)N2c1ncc(C2CCN(CCCCNC(=O)COc3ccc4c(c3)CCCN4C(=O)CCl)CC2)cn1,GQMKLTKSPKSTMI-UHFFFAOYSA-N,Degrader
21776,Nc1nnc(-c2ccccc2O)cc1N1CC2CCC(C1)N2c1ncc(C2CCN(CCCCCCNC(=O)COc3ccc4c(c3)CCCN4C(=O)CCl)CC2)cn1,AXAZISGKFUCOCB-UHFFFAOYSA-N,Degrader
21777,Nc1nnc(-c2ccccc2O)cc1N1CC2CCC(C1)N2c1ncc(C2CCN(CCCCOc3ccc(Oc4ccc(N(Cc5ccccc5)C(=O)CCl)cc4)cc3)CC2)cn1,MDXPMCWUDOTRPK-UHFFFAOYSA-N,Degrader
21778,Nc1nnc(-c2ccccc2O)cc1N1CC2CCC(C1)N2c1ncc(C2CCN(CCCCCCOc3ccc(Oc4ccc(N(Cc5ccccc5)C(=O)CCl)cc4)cc3)CC2)cn1,PMOUGDKWPDZPCF-UHFFFAOYSA-N,Degrader
21779,Nc1nnc(-c2ccccc2O)cc1N1CC2CCC(C1)N2c1ncc(C2CCN(CCCCCCCCOc3ccc(Oc4ccc(N(Cc5ccccc5)C(=O)CCl)cc4)cc3)CC2)cn1,GKFDZEMEJOFMJS-UHFFFAOYSA-N,Degrader
21780,Nc1nnc(-c2ccccc2O)cc1N1CC2CCC(C1)N2c1ncc(C2CCN(CCCCCCCCCCOc3ccc(Oc4ccc(N(Cc5ccccc5)C(=O)CCl)cc4)cc3)CC2)cn1,JPEQFMSOQLZKAX-UHFFFAOYSA-N,Degrader
21781,Cn1c(=O)n(C2CCC(=O)NC2=O)c2ccc(C3CC4(C3)CC(N3CCC(c5cnc(N6C7CCC6CN(c6cc(-c8ccccc8O)nnc6N)C7)nc5)CC3)C4)cc21,GGMAUTZYRHMRIJ-UHFFFAOYSA-N,Degrader
22068,CN(CCCNC(=O)CNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)C(C)(C)C=C(C#N)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,TXZDWTVEZQSZKM-RACIXVTASA-N,Degrader
22069,CN(CCCCNC(=O)CNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)C(C)(C)C=C(C#N)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,GQMXYTKNDPYNAM-ZIQZBVCVSA-N,Degrader
22070,CN(CCOCCNC(=O)CNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)C(C)(C)C=C(C#N)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,BIWWDWYZABUYOP-ZIQZBVCVSA-N,Degrader
22071,CN(CCOCCOCCNC(=O)CNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)C(C)(C)C=C(C#N)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,BWYAUYKRNMEXKD-PQVOGGOYSA-N,Degrader
22072,CN(CCOCCOCCOCCNC(=O)CNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)C(C)(C)C=C(C#N)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,SAFAAAUXPIIDAP-AVSSQNABSA-N,Degrader
22073,CN(CCCNC(=O)COc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)C(C)(C)C=C(C#N)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,AQFKXPHYJGPMRE-ZCODOFFGSA-N,Degrader
22074,CN1C(=O)CCC(N2C(=O)c3cccc(NCC(=O)NCCCN(C)C(C)(C)C=C(C#N)C(=O)N4CCC[C@@H](n5nc(-c6ccc(Oc7ccccc7)cc6)c6c(N)ncnc65)C4)c3C2=O)C1=O,YWZCVLLGYZVOJC-ZIQZBVCVSA-N,Degrader
22075,CN(CCCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)C(C)(C)C=C(C#N)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,XZNMJSXBLFMCHZ-RACIXVTASA-N,Degrader
22076,CN(CCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)C(C)(C)C=C(C#N)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,HODNTCWUJMAAND-OSRRZMJMSA-N,Degrader
22077,CN(CCCCCCCc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O)C(C)(C)C=C(C#N)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,RQBPHDUKERTJHS-AVSSQNABSA-N,Degrader
22078,CN(CCCCCC#Cc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O)C(C)(C)C=C(C#N)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,NWYHCINFUCBMRE-AVSSQNABSA-N,Degrader
22079,CN(CCCCCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)C(C)(C)/C=C(\C#N)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,ACWMFQXMUAGKTG-YBATXIJVSA-N,Degrader
22080,CC(C)(/C=C(\C#N)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1)N1CCC(NC(=O)CNc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)CC1,OJNHFFHLPMPJGJ-CJPCQIJRSA-N,Degrader
22081,CN(C/C=C/C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1)CCCNC(=O)CNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,PKUDGIDHOCLKDL-ALNTYYASSA-N,Degrader
22082,CN(CCCNC(=O)CNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)CCCC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,GFVDQUVKROMDKX-QMUARQKKSA-N,Degrader
22083,CN(C/C=C/C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1)CCOCCNC(=O)CNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,YEEPDGOQODODMO-XMMXAIJBSA-N,Degrader
22084,CN(CCCC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1)CCOCCNC(=O)CNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,ZTZMMPYSFYAYEN-OSRRZMJMSA-N,Degrader
22085,CN(CCCNC(=O)CNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)C(C)(C)CC(C#N)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,PHAZJTZLXOUEHA-RDAJPIIQSA-N,Degrader
22086,CN(CCCNC(=O)CNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)C(C)(C)/C=C/C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,PIADEZHQUYWJMS-BZCHBZHKSA-N,Degrader
22087,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1cn(C)c(=O)c(Nc2ccc(C(=O)N3CCN(CCCCCCNC(=O)CNc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)cc2)n1,QBPVFCNYKUENHU-UHFFFAOYSA-N,Degrader
22088,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C1CCN(CCOCCOCC(=O)Nc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3=O)CC1,AJTLGUJXIKEZCQ-UHFFFAOYSA-N,Degrader
22089,CN(CCCNC(=O)CNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)C(C)(C)/C=C(\C#N)C(=O)NCCCC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,SUWNUPLOBMVOMT-JJKWERHXSA-N,Degrader
22090,CN(CCCNC(=O)CNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)C(C)(C)/C=C(\C#N)C(=O)NC/C=C/C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,XBQAKIBZEMVVGU-SSPWYMCKSA-N,Degrader
22091,CN(CCCNC(=O)CNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)C(C)(C)CC(C#N)C(=O)NCCCC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,PTBZBXZZRNQPQX-GIVADJKYSA-N,Degrader
22092,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2[C@@H]1CCCN(C(=O)CCCN(CCCNC(=O)CNc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)C(=O)CCCCC2CCSS2)C1,AJMXDPTZEHBACE-FILBECCUSA-N,Degrader
22093,CNC(=O)COc1cc2cc(Nc3nc(N4CCN(CC5CCN(c6cccc7c(C8CCC(=O)NC8=O)nn(C)c67)CC5)CC4)ncc3Cl)ccc2n(C)c1=O,LDQHRUZPDSCWAX-UHFFFAOYSA-N,Degrader
22094,CNC(=O)COc1cc2cc(Nc3nc(N4CCN(CC5CCN(c6ccc7c(C8CCC(=O)NC8=O)nn(C)c7c6)CC5)CC4)ncc3Cl)ccc2n(C)c1=O,PJQIZZKIOGDGKP-UHFFFAOYSA-N,Degrader
